Generation,StartingEnergy,Speed,DetectRange,BreedEnergy,BabyEnergy,AttentionSpan,Desirability,DesirabilityThreshold,Lifespan,Age,COD
189,65.59906,0.565635,45.63092,54.894325,35.144012,500.0,630.11115,6.269738,7177,18139,Starvation
182,62.182224,0.538125,50.10452,67.79562,32.62396,500.0,598.62933,6.029963,7827,19835,Old Age
148,58.729256,0.60306114,46.85919,66.77612,30.00721,500.0,394.74524,6.223024,7073,26757,Old Age
163,55.541874,0.60401237,45.731968,62.62014,25.27576,500.0,457.41263,6.3525333,7773,21167,Old Age
217,55.907166,0.5459276,53.296192,64.98283,30.721571,500.0,761.1838,6.022295,6427,3137,Starvation
175,58.222652,0.67002577,54.715557,65.48627,27.690018,500.0,526.52057,6.584534,7260,17739,Old Age
182,52.9933,0.4795036,58.633,58.545006,26.931757,500.0,467.63538,7.44109,5771,16553,Old Age
153,56.52775,0.6484354,45.71961,54.96238,30.563835,500.0,406.96854,6.82006,5888,27762,Old Age
121,56.05407,0.5332353,44.037514,57.47381,25.158234,500.0,304.78516,6.6144805,6946,31530,Old Age
143,53.848366,0.5399004,48.826996,71.01956,25.78681,500.0,363.72375,6.3562584,7111,32600,Starvation
185,61.49331,0.6032859,48.694622,59.96125,30.954126,500.0,682.9868,6.9038186,5640,18107,Starvation
187,60.514297,0.56589293,48.707844,55.76561,29.861776,500.0,726.95135,6.3006077,7079,17600,Old Age
87,56.044765,0.43916744,43.832657,62.250973,25.946075,500.0,160.34624,7.039732,6133,52302,Old Age
188,58.773262,0.57629114,49.4262,71.85971,31.958036,500.0,573.8076,6.5392327,7243,13246,Old Age
182,57.45072,0.63298965,43.57901,63.130627,29.135921,500.0,580.7737,6.3116713,6320,19202,Starvation
181,56.701736,0.5398646,49.02334,64.86972,26.205595,500.0,504.12,5.9503946,6997,17792,Starvation
168,55.992615,0.55301005,49.91338,67.56358,27.239717,500.0,445.1955,6.4207077,5955,22521,Old Age
222,51.552277,0.6251199,46.407402,53.230892,23.496313,500.0,877.9116,7.961553,5885,2709,Starvation
196,61.370094,0.59214556,59.922493,64.01268,32.841488,500.0,541.1963,5.468501,5798,4582,Starvation
193,61.27652,0.54180056,47.453445,70.04488,27.59905,500.0,626.8452,7.0383253,6602,10816,Starvation
193,59.898247,0.5127969,50.954662,53.056255,27.417192,500.0,673.1063,7.3962584,6769,8267,Starvation
200,58.899715,0.5362021,47.24148,75.20027,29.927124,500.0,673.6435,6.3624835,7306,14195,Old Age
157,57.41925,0.5065413,46.96084,64.103096,29.870161,500.0,394.4292,6.8586965,6390,24095,Old Age
200,57.73367,0.50462484,48.552994,68.78228,28.356407,500.0,738.50305,7.5512123,6426,8238,Starvation
196,62.779385,0.5997864,60.82735,56.32362,30.975876,500.0,662.6763,6.435494,6604,10735,Old Age
115,54.82598,0.44454694,51.62498,72.02125,25.354843,500.0,225.69122,6.837906,5893,38999,Starvation
201,51.927856,0.6092933,50.748035,59.336735,25.113098,500.0,519.8796,6.213141,6242,2692,Starvation
181,61.520767,0.59405,59.70038,59.585243,28.73809,500.0,641.3893,6.6951804,7735,10699,Old Age
186,61.22473,0.4852104,50.99979,61.305393,30.612839,500.0,529.499,7.0688405,7104,14081,Old Age
185,58.935776,0.53987277,57.847687,65.04837,30.306622,500.0,634.1114,7.522685,5749,14737,Old Age
174,62.712967,0.5486554,57.532726,61.816765,29.819826,500.0,523.9711,5.7748723,6930,22693,Old Age
83,57.004654,0.42919302,49.92994,73.76923,27.261139,500.0,152.41168,7.2199063,7387,51288,Old Age
206,57.33658,0.5742683,51.918056,55.835968,29.823236,500.0,636.0861,6.818502,7111,8837,Starvation
195,58.703255,0.58759296,48.130188,66.55118,31.21491,500.0,538.1806,7.034847,7526,9703,Old Age
193,58.493126,0.4576518,59.67157,55.183884,31.921526,500.0,655.6704,6.5136805,6140,9593,Old Age
134,56.612972,0.54227614,50.900513,60.01581,29.238234,500.0,266.37708,6.551662,5714,29146,Old Age
165,58.376587,0.67402995,54.043915,55.927696,28.17752,500.0,516.91504,6.496487,7758,25386,Old Age
185,63.176662,0.62223744,52.527214,60.792305,31.87786,500.0,629.8322,6.819482,6874,19445,Old Age
208,59.884483,0.44029167,49.638737,59.520626,28.238491,500.0,646.21277,6.2531495,5788,9667,Starvation
201,49.991684,0.5329627,46.384598,54.025593,25.977917,500.0,623.0485,6.0704765,6867,7201,Starvation
165,56.062172,0.515711,43.48522,61.278515,28.221989,500.0,471.51413,6.463955,6611,23977,Starvation
191,60.903923,0.51845497,50.26213,67.19067,28.260412,500.0,555.1375,6.2294,6606,11080,Starvation
217,57.18611,0.52011156,50.99651,66.78139,26.092342,500.0,719.5524,6.7035055,6469,1231,Starvation
168,57.243954,0.58382404,54.54454,59.90821,28.023457,500.0,452.94626,7.09239,6438,22605,Old Age
201,58.442757,0.5556036,52.090164,57.798656,26.223104,500.0,538.74963,6.3262267,6289,9298,Starvation
155,49.571236,0.49624172,52.63171,57.271965,23.373632,500.0,371.49384,6.1304197,6365,26172,Starvation
163,56.539856,0.62640613,47.32785,61.126007,29.671486,500.0,495.21005,6.6648245,6481,21058,Old Age
163,56.8592,0.6034783,45.179947,59.293713,25.983606,500.0,452.5926,7.5507298,6283,18633,Old Age
178,59.065666,0.54795146,52.45397,58.56527,28.149067,500.0,600.70306,6.8766565,8559,18921,Old Age
197,62.861115,0.5841028,55.56502,57.74212,33.380554,500.0,624.77875,6.9398603,5793,14060,Old Age
136,48.461777,0.5976554,45.530506,79.93853,25.06613,500.0,297.68982,6.2828693,6047,30702,Old Age
161,64.28284,0.61942583,50.530964,73.54172,29.053251,500.0,442.61023,7.0237303,6587,23240,Old Age
193,61.02176,0.48632565,45.67043,49.128273,29.775908,500.0,666.4917,6.58989,6743,10218,Starvation
177,58.319603,0.57891536,46.544273,61.593544,31.090359,500.0,497.39066,6.181183,6803,21760,Old Age
178,59.525665,0.6492777,52.140507,60.617393,31.715105,500.0,589.29614,7.3586636,6087,20805,Old Age
161,57.01848,0.58963495,49.025906,77.63805,25.63861,500.0,423.45908,6.3945413,7491,15536,Old Age
155,52.066216,0.58633244,50.62668,58.126556,25.87651,500.0,305.36902,5.9533496,5799,24860,Starvation
55,61.007675,0.45199746,50.43596,71.36972,28.913433,500.0,107.501656,6.0018077,6216,67320,Old Age
134,55.653603,0.52967215,50.973267,65.03317,26.18848,500.0,322.9494,6.5772166,7100,30285,Old Age
148,57.55843,0.5377977,42.816833,71.486885,30.830292,500.0,356.32278,7.0243998,5989,30802,Starvation
181,61.20687,0.49925685,44.833508,68.84017,31.264568,500.0,452.87814,6.008675,7278,6467,Starvation
161,61.423492,0.65520245,54.666523,66.105095,34.037907,500.0,433.33527,7.1369033,6778,22738,Old Age
191,58.300278,0.58384556,54.472717,65.569786,29.084486,500.0,551.4839,6.4376125,7473,7806,Old Age
200,53.36685,0.48810586,50.433125,64.85999,28.174475,500.0,608.5026,6.092086,7919,6404,Starvation
165,52.648808,0.6683967,49.942173,63.07724,25.42693,500.0,441.13702,7.59765,6843,24082,Old Age
191,60.109806,0.5286811,50.19001,65.94031,28.85222,500.0,698.7928,7.3909674,6239,13118,Old Age
158,57.900986,0.6069466,48.178783,68.12063,30.159618,500.0,393.39932,6.2229595,7294,25755,Old Age
153,52.697376,0.57511246,51.066208,67.9745,24.52889,500.0,424.12576,6.744404,6255,28189,Starvation
200,52.85037,0.53371274,55.197998,62.302673,27.498318,500.0,773.36646,6.9840755,7538,10093,Old Age
144,56.91633,0.5157083,46.437164,81.75479,31.310356,500.0,368.20352,5.813984,6862,31064,Old Age
201,54.70945,0.47185963,57.870472,58.994698,27.02074,500.0,520.1277,7.0293903,6653,4931,Starvation
179,56.721794,0.55680484,52.354733,72.958824,26.207182,500.0,623.44403,6.63295,7776,13008,Starvation
198,57.393204,0.49958035,53.225105,57.954277,30.656553,500.0,807.24005,5.5081944,5320,12815,Starvation
201,54.54512,0.50534457,58.737206,54.748417,28.66148,500.0,651.7267,6.4483967,6973,14342,Old Age
176,57.228706,0.5497823,43.739616,60.11608,25.75554,500.0,472.63898,6.183488,7600,18498,Starvation
124,54.88946,0.56794256,47.937813,64.986336,27.164818,500.0,246.93451,7.3441978,7079,36612,Old Age
164,56.745655,0.61788595,42.37107,70.83016,31.402687,500.0,398.64383,5.97261,6032,17606,Starvation
179,55.847885,0.49654505,54.762524,69.71742,30.291039,500.0,482.40845,6.491369,7544,16209,Starvation
207,62.51744,0.60344476,48.081932,64.505844,32.975178,500.0,775.4043,7.5229692,5726,6380,Old Age
150,51.698143,0.5568701,43.91221,71.322395,26.78179,500.0,334.37723,6.927457,5510,21196,Starvation
216,59.7174,0.5169665,46.267815,61.935665,31.877886,500.0,899.0584,6.6242204,5309,4064,Starvation
186,61.61617,0.5765653,63.65618,57.503757,31.97941,500.0,547.93713,7.7330627,6081,15868,Old Age
159,58.645824,0.5630164,47.337837,63.56485,32.387478,500.0,404.6619,6.154533,7121,12952,Starvation
193,56.788467,0.6260644,42.27471,62.00836,29.086277,500.0,642.0958,8.200926,7267,12892,Starvation
145,53.449867,0.57779425,51.291943,70.326416,27.593517,500.0,337.12698,6.675523,6554,33278,Old Age
166,54.97572,0.6571976,51.490345,57.560337,27.677464,500.0,472.8617,6.695351,6240,22416,Old Age
118,56.363018,0.4820918,43.541668,73.52559,27.57823,500.0,228.26288,6.8084297,5584,41452,Starvation
117,57.77323,0.49323103,54.551243,59.152752,31.731384,500.0,207.23856,6.563111,6484,40321,Old Age
196,59.05227,0.5671266,54.10579,67.485306,26.667534,500.0,653.5832,5.887728,6086,5391,Old Age
205,55.48019,0.57315546,52.99052,58.009003,29.803202,500.0,812.4825,6.700524,7051,11121,Old Age
180,60.771225,0.5613661,51.570885,67.027534,30.981539,500.0,461.74002,6.693673,6647,20572,Starvation
218,60.092476,0.5988578,48.41899,53.996803,32.263977,500.0,802.3758,6.3565307,6695,1306,Starvation
161,59.579826,0.6127085,48.408833,68.82424,28.27527,500.0,486.2686,6.523836,7110,20334,Old Age
144,55.42355,0.5722798,45.615795,65.20579,27.157398,500.0,374.6478,6.5076814,7519,28043,Old Age
155,49.834602,0.50246215,50.041058,57.043156,26.757626,500.0,329.59998,6.0114675,5755,25763,Old Age
197,58.776573,0.5173447,52.88517,62.77912,27.230663,500.0,573.7899,6.3261566,6476,12219,Old Age
181,59.406494,0.4845701,53.6463,57.23628,29.207476,500.0,441.77353,6.1306367,5976,8492,Starvation
165,57.07885,0.6132531,45.764,58.472603,31.249405,500.0,472.78354,5.7395053,6856,21609,Old Age
199,55.11759,0.45718455,58.227192,49.89541,25.862474,500.0,686.3515,5.9923162,5313,12870,Starvation
128,54.583748,0.52394277,49.340534,59.651054,27.141298,500.0,277.13956,7.432304,6127,26072,Old Age
175,57.040543,0.62167114,45.694626,70.69282,28.71283,500.0,388.32236,6.8707805,7095,15053,Old Age
151,59.215355,0.5652693,42.763046,66.754395,32.533497,500.0,361.76462,6.774463,6013,25301,Old Age
160,54.8568,0.5743202,48.82089,67.74714,26.438652,500.0,466.28348,5.8028016,6355,23477,Old Age
192,59.640987,0.5062398,53.94039,58.73548,30.057135,500.0,686.28705,7.208875,6753,14787,Old Age
225,54.298027,0.62039286,54.358414,62.53203,28.67363,500.0,901.37726,5.9855685,6126,595,Old Age
196,58.713924,0.566781,55.00078,61.56364,28.414925,500.0,648.7463,5.9877963,7447,8989,Old Age
85,53.812286,0.4327401,50.738716,66.85974,25.208084,500.0,170.76096,6.3451223,6282,49785,Old Age
198,53.414967,0.5313634,49.43724,62.59156,28.300816,500.0,650.0994,6.273766,6576,14437,Old Age
191,61.77195,0.5324526,52.257603,68.206535,27.814407,500.0,616.52765,6.5559688,6072,16321,Starvation
140,57.26011,0.58932143,44.284363,58.67779,31.590042,500.0,361.4516,7.281734,5571,35027,Old Age
207,56.159233,0.46699762,45.991623,58.80062,30.693657,500.0,797.3804,6.2330737,7141,3084,Starvation
144,53.650158,0.57602453,54.284107,64.21345,28.935074,500.0,386.74268,5.4921865,6949,32350,Old Age
180,58.00847,0.58490425,52.452652,63.32642,29.872929,500.0,525.214,6.473554,7006,20838,Old Age
129,48.935543,0.5279234,51.45704,67.66753,22.981882,500.0,274.69693,8.0039835,6349,35810,Old Age
156,59.536865,0.57284015,46.940903,65.99062,29.323313,500.0,378.57202,6.060863,6961,22735,Old Age
159,51.88442,0.5718298,47.15652,61.31307,25.821003,500.0,394.3404,6.1316705,7477,22508,Old Age
144,52.541416,0.5867908,44.9036,75.992294,27.709543,500.0,370.92792,6.100767,5488,30500,Old Age
117,54.272297,0.5064785,46.894024,63.785107,29.705711,500.0,228.2684,7.690638,6660,40066,Starvation
173,58.456062,0.578628,53.054924,66.30234,27.790424,500.0,513.0556,6.3022947,7195,21597,Old Age
145,54.110825,0.48556697,50.550728,68.28406,26.1947,500.0,294.4821,7.2086735,7370,26422,Old Age
123,60.13056,0.4948972,45.783756,59.508476,30.324385,500.0,216.71176,6.974248,6002,39813,Old Age
169,62.114433,0.6083301,52.79791,69.22078,32.795074,500.0,533.5512,6.382987,7043,24292,Old Age
114,58.46411,0.43036687,55.549473,76.613174,29.811914,500.0,222.07002,6.4518266,5622,39395,Old Age
127,51.545357,0.46718702,49.892227,65.48117,23.832733,500.0,271.35428,7.4332557,6208,34735,Starvation
73,54.70097,0.4469812,49.588013,69.88514,26.33719,500.0,158.27863,7.090116,5636,54202,Old Age
208,62.47441,0.5951994,55.29393,47.966724,32.025883,500.0,826.0715,6.671076,6683,8539,Starvation
185,57.583046,0.49980402,55.323296,58.709156,28.050941,500.0,559.6008,6.488295,6199,20130,Old Age
178,59.9412,0.6170942,54.408794,58.47099,30.019789,500.0,546.1133,6.2479844,6523,19042,Old Age
182,54.263885,0.53733915,57.02726,57.374496,26.298649,500.0,540.61914,7.050326,6157,18257,Old Age
195,65.02193,0.5127186,52.1255,56.88884,30.102362,500.0,705.0913,6.399959,6137,5666,Starvation
142,52.888557,0.5218913,45.318405,65.616,23.942816,500.0,336.70102,5.40641,6071,33042,Old Age
173,62.77891,0.64338535,50.404053,66.24758,28.57759,500.0,508.8276,6.2779627,7399,22296,Old Age
199,61.825516,0.52318954,49.34964,56.7278,29.506357,500.0,680.0218,5.9822216,6616,3699,Starvation
207,57.394196,0.483496,49.954704,52.74931,28.930166,500.0,686.5791,7.4534717,7270,3100,Starvation
181,63.286625,0.5341652,43.883617,55.535126,32.282494,500.0,520.5185,6.592579,7042,8348,Starvation
60,55.770813,0.40627187,45.837254,76.095314,29.89036,500.0,118.05788,7.158599,6816,63325,Old Age
82,55.60202,0.37309617,44.26363,63.374798,26.604485,500.0,152.70345,6.4045944,5987,48119,Old Age
206,64.571144,0.55650747,52.454666,62.9743,33.239017,500.0,859.37885,7.805413,5898,11067,Starvation
184,60.072166,0.56232065,49.431995,72.75363,32.835194,500.0,646.94916,6.0526404,5869,17607,Old Age
200,53.7975,0.55818766,49.500313,61.943558,24.92374,500.0,735.5721,7.290542,5864,10388,Old Age
202,58.926918,0.5040416,54.3541,60.32721,31.420065,500.0,674.37897,5.2120013,5712,8842,Old Age
182,58.743134,0.5788058,45.417362,65.12872,27.518736,500.0,641.21375,6.560443,5992,19184,Starvation
186,58.61686,0.549921,60.06968,59.65136,32.041462,500.0,649.6641,8.17107,6359,18685,Old Age
184,55.41339,0.5177558,48.881245,58.861526,26.157354,500.0,564.3645,6.0514326,6426,20271,Old Age
165,62.448647,0.6274036,45.963234,64.29879,33.961887,500.0,454.5271,6.660962,6547,19967,Starvation
154,51.624268,0.5863759,52.58272,71.29843,27.34507,500.0,429.6218,6.683128,7017,28936,Old Age
54,57.602352,0.48469764,44.362507,82.14657,30.421383,500.0,109.9711,5.6300387,6324,63489,Old Age
167,59.667156,0.56202954,56.924496,61.07617,32.688686,500.0,472.3209,5.9718056,7734,23773,Old Age
170,53.69979,0.6149775,53.6176,59.407745,26.12888,500.0,509.57056,6.1396923,6684,24982,Old Age
205,59.497124,0.5117706,52.805515,70.68372,30.037624,500.0,737.2374,7.826974,5924,13031,Old Age
69,61.34272,0.379795,51.822784,69.79539,31.498014,500.0,124.248085,7.0271754,7516,53425,Old Age
196,53.652676,0.5440776,51.566963,64.304,24.813868,500.0,677.4785,5.9991164,7643,10983,Starvation
181,59.66638,0.5958353,52.992363,62.94544,28.536173,500.0,526.41376,6.3871536,6352,15989,Starvation
69,57.323196,0.44547597,50.921722,61.349865,30.043514,500.0,137.67986,6.63493,7603,51803,Old Age
139,49.54342,0.57304054,54.933403,60.136646,23.663214,500.0,368.74847,6.1696367,5784,35546,Old Age
167,57.13336,0.598331,50.12358,65.45385,29.422903,500.0,470.0685,6.016326,7056,23860,Old Age
179,60.89817,0.5895482,48.270737,73.49271,31.913227,500.0,510.832,6.4242516,7406,13029,Starvation
168,62.099373,0.59592986,46.464226,58.21403,29.124138,500.0,502.33502,6.750321,6943,17271,Old Age
212,57.8312,0.55709815,52.263256,57.980965,28.859118,500.0,779.18445,6.034482,6263,4670,Starvation
197,58.09777,0.5728975,56.05707,70.31865,27.617735,500.0,599.6455,7.346528,6826,13893,Old Age
166,55.315826,0.5596202,52.01467,60.930557,25.69702,500.0,377.55048,6.179724,7234,20587,Starvation
168,60.23017,0.5609699,46.599854,58.566833,32.80874,500.0,413.62805,5.7481074,6303,16445,Old Age
199,56.487106,0.50743586,58.562634,58.647827,29.402767,500.0,735.2128,5.9392242,5578,11870,Old Age
141,52.12478,0.60604346,51.9646,66.95578,27.199747,500.0,293.97586,6.357874,5881,27725,Old Age
191,61.454605,0.50075126,46.63972,58.20996,33.246624,500.0,551.2769,7.1641283,5924,18645,Old Age
208,52.641235,0.5788215,50.041405,60.671474,24.545406,500.0,682.76025,5.6672306,6400,3643,Starvation
192,54.567524,0.5302792,52.592842,63.99552,26.175516,500.0,627.77155,6.0042925,6768,2827,Old Age
125,54.039185,0.51433265,51.06434,57.07236,29.800072,500.0,259.445,6.397712,6197,36644,Old Age
85,55.53609,0.44947323,51.722755,75.07148,27.11232,500.0,144.28107,6.548775,6316,52317,Old Age
169,60.460297,0.5988113,49.306595,63.25819,28.5582,500.0,455.27768,5.981469,6402,25246,Starvation
95,56.405403,0.4428511,51.74421,66.69401,30.141453,500.0,161.86847,6.6839743,6296,51770,Old Age
144,59.736153,0.48951024,49.011265,77.48405,28.545414,500.0,330.58725,7.1895194,6990,33100,Old Age
144,55.655476,0.50445235,49.194923,61.530228,27.501524,500.0,379.99994,7.3053126,7309,23683,Old Age
128,53.813488,0.5372312,47.605415,70.809784,25.951694,500.0,242.30818,6.603627,5864,22773,Starvation
174,56.53918,0.5684213,41.28795,63.06352,30.124832,500.0,503.44373,6.3518195,7658,24555,Starvation
206,54.81473,0.5449867,61.824196,54.047256,29.981512,500.0,730.184,6.064212,6350,12206,Old Age
158,55.60637,0.65702593,47.809906,68.35869,30.216866,500.0,464.08432,6.4958897,6222,23478,Old Age
165,56.834618,0.5265686,43.9518,68.189224,30.114038,500.0,469.43942,6.265271,7726,25221,Starvation
150,52.46836,0.52864254,47.587765,64.852356,28.986513,500.0,374.368,6.5977297,5734,24461,Old Age
196,63.92306,0.58945554,50.896904,64.85669,32.47542,500.0,616.51196,6.2867885,5994,5179,Old Age
189,64.9099,0.6253622,56.141483,65.938866,30.464632,500.0,733.60535,5.8556805,5529,13244,Old Age
214,59.87773,0.6065823,47.71573,70.74616,28.537971,500.0,864.71436,7.2664094,6370,2753,Starvation
222,58.255672,0.6211834,41.703465,62.231647,27.144613,500.0,1056.1963,7.6389084,5461,2397,Starvation
166,52.644455,0.64073265,56.205948,62.97153,28.361599,500.0,429.08966,6.7519264,6098,21206,Old Age
177,55.482906,0.6363695,57.818436,61.748688,25.404531,500.0,542.78845,6.054802,7697,21786,Old Age
165,54.583065,0.5727113,57.23311,63.24287,29.87748,500.0,443.70255,5.441703,7310,25370,Old Age
213,62.101593,0.5771008,52.57171,66.452225,28.852568,500.0,748.9382,7.178551,6718,3327,Starvation
161,54.825634,0.48167467,52.960434,68.63195,29.848837,500.0,369.38965,6.8343577,7240,18136,Starvation
207,56.21537,0.5927592,44.56671,58.28532,27.73311,500.0,641.7118,7.3875136,5908,1315,Starvation
206,56.093346,0.55016273,49.700085,49.83344,27.539797,500.0,816.6195,6.460741,6229,14184,Starvation
161,62.18782,0.55881584,59.23155,62.12923,34.08261,500.0,474.9652,5.941883,6210,25138,Old Age
192,57.8749,0.50101936,55.022465,64.00793,25.921907,500.0,641.0561,7.42768,6877,3349,Starvation
163,56.084644,0.55383956,44.45297,71.031006,26.249594,500.0,384.78165,6.588368,5753,27165,Old Age
199,60.036568,0.4796137,54.526344,67.72324,28.868647,500.0,634.14484,6.477119,7001,2365,Starvation
221,52.216885,0.5361811,48.441578,66.163055,24.760437,500.0,768.75555,6.841578,5870,1164,Starvation
211,54.836517,0.6011339,52.394325,64.34064,29.691723,500.0,770.8315,6.1565013,6794,6799,Starvation
167,62.919624,0.5452613,44.46128,60.205414,30.468004,500.0,481.91165,6.769219,6479,25167,Starvation
222,58.147095,0.58340067,46.3518,69.52138,29.855362,500.0,733.3512,6.932768,6259,2177,Starvation
150,52.66959,0.6073702,49.168068,76.40636,29.02194,500.0,355.48904,6.565178,5621,22868,Old Age
216,55.935722,0.577428,46.68598,70.32214,27.137608,500.0,833.87634,7.533098,5448,4690,Starvation
227,56.14295,0.5051058,50.31017,62.31962,30.751442,500.0,977.76697,6.7614646,6637,2617,Starvation
143,60.819916,0.52930456,47.024776,75.786644,28.652454,500.0,274.93292,5.996752,5575,34742,Old Age
145,54.8216,0.45883814,53.026466,66.63219,27.81876,500.0,287.88022,6.014784,7102,28787,Old Age
196,59.286312,0.6093145,51.440388,60.24202,28.973576,500.0,651.80695,6.6223087,7052,9353,Starvation
202,53.667023,0.5265796,57.55436,60.527878,24.72945,500.0,701.37494,6.0012293,6657,11209,Old Age
158,57.64192,0.6602496,51.097805,65.681694,30.711996,500.0,448.4646,6.2985325,6598,28473,Old Age
161,58.143547,0.63033307,46.553905,60.66172,29.77856,500.0,444.86377,5.7974954,6580,19513,Starvation
123,55.01896,0.45931208,45.019123,62.090546,28.090502,500.0,265.6065,6.976059,6495,37601,Starvation
197,60.49511,0.5925555,48.138252,53.93565,29.770992,500.0,565.1151,6.309854,6929,16278,Starvation
161,54.10924,0.6804944,48.713684,70.39426,29.803858,500.0,447.29987,5.794424,7023,19459,Starvation
196,60.48774,0.5621555,51.111908,55.34857,32.19566,500.0,619.30414,6.132683,7057,12120,Starvation
142,53.7491,0.57565975,48.06885,59.727528,27.093704,500.0,348.44788,5.007682,6138,35057,Old Age
182,55.14517,0.5959322,54.06612,65.762405,25.235714,500.0,603.70667,7.062825,7034,18944,Old Age
160,60.937378,0.62572783,42.998405,69.47883,30.980793,500.0,443.05023,7.2095776,7057,25080,Starvation
179,59.880356,0.54001284,53.053005,71.57362,26.902515,500.0,642.53827,6.904073,7036,11533,Starvation
204,65.57443,0.52252996,55.6839,62.643806,31.242401,500.0,766.08264,7.453528,6588,14352,Old Age
203,60.004833,0.51322,49.093124,64.153305,30.08167,500.0,679.44696,6.811767,5892,13467,Starvation
160,61.100418,0.65642124,53.14285,65.07318,29.680847,500.0,450.9921,6.5571933,7302,26724,Old Age
145,56.595467,0.4817369,44.27126,67.23503,27.47703,500.0,339.30917,6.7037525,6563,23557,Starvation
212,52.423553,0.54385626,48.37235,58.076317,23.42944,500.0,826.3078,6.0050282,6884,7388,Starvation
196,54.834312,0.49126318,57.314026,74.52806,28.52062,500.0,531.8605,6.4197426,7020,6419,Starvation
195,59.449062,0.50506663,51.80511,62.566616,27.276112,500.0,515.772,6.410839,6651,13861,Starvation
207,60.20456,0.5696367,51.122696,75.16743,28.262829,500.0,626.76904,7.7037582,5776,6117,Starvation
175,51.823586,0.5117152,59.163975,61.62911,23.954391,500.0,526.84467,6.222185,7112,23315,Old Age
197,58.264484,0.48258632,50.213264,57.185097,31.155277,500.0,626.6713,6.8166637,6761,13845,Starvation
142,48.938637,0.49955705,55.32267,67.76766,24.628654,500.0,335.47815,6.551879,5931,25510,Old Age
182,57.91751,0.5552242,55.7611,53.441135,30.659636,500.0,598.6068,7.565664,6850,17522,Old Age
101,63.053043,0.45338237,48.53679,68.47832,33.945473,500.0,173.43542,7.14439,6362,47864,Old Age
151,54.13004,0.6436223,42.86637,62.056675,27.062641,500.0,314.60608,6.0795455,7167,30695,Starvation
174,58.787254,0.634053,47.184612,60.19771,30.649178,500.0,525.7304,6.126666,8247,24643,Starvation
203,60.55911,0.63436687,49.719734,59.822037,27.702534,500.0,620.7806,6.225098,7266,12106,Starvation
176,61.40783,0.56561494,51.907684,68.1697,29.36598,500.0,598.14264,6.7129035,7047,23439,Old Age
202,62.600937,0.5028519,52.541397,62.692287,32.429527,500.0,676.15564,6.7000375,5836,15371,Starvation
148,54.21387,0.6092692,46.452927,65.06817,26.496145,500.0,357.33722,6.877692,6039,26264,Starvation
147,53.382427,0.6363071,51.8798,71.91337,23.908813,500.0,353.78113,6.834209,6948,30355,Old Age
195,51.88148,0.5376353,52.082302,58.612038,28.335651,500.0,583.89417,6.0519805,6384,12915,Starvation
175,58.653442,0.6143883,55.66291,76.63981,28.819143,500.0,483.92267,5.890743,6590,20693,Old Age
207,59.09011,0.5681573,48.442913,58.628094,31.358028,500.0,686.8857,7.330697,6110,7789,Starvation
203,57.972576,0.50449175,56.7576,66.2686,27.003672,500.0,709.7674,6.3281436,6661,13637,Old Age
161,60.26751,0.50389963,48.123035,65.60534,29.74675,500.0,445.45676,7.0751452,7646,14338,Starvation
125,47.464737,0.51401967,51.17231,67.38384,25.56763,500.0,267.92346,6.083217,7106,37825,Old Age
173,54.55896,0.45897958,52.747375,69.896255,25.112455,500.0,395.40085,5.960736,6483,22256,Starvation
65,60.35466,0.41891995,46.18929,67.06718,29.335245,500.0,117.82167,6.582026,6845,53394,Old Age
164,58.04033,0.5977531,50.12445,62.966698,31.098665,500.0,516.3241,6.251595,7966,27031,Old Age
179,57.887062,0.6135927,49.476,65.35244,29.108791,500.0,512.33386,7.0738235,6332,18203,Old Age
163,52.531662,0.6263375,51.49004,56.88386,24.929703,500.0,434.739,7.4895186,6748,24335,Old Age
186,65.71993,0.6271567,58.944782,70.838104,31.25918,500.0,605.5644,6.2334757,6696,15061,Old Age
77,51.91497,0.4143956,47.865803,64.09615,24.321718,500.0,141.3992,6.8231807,6513,56364,Old Age
183,57.26837,0.50868046,54.316624,57.402363,28.830444,500.0,621.7892,7.1549115,6057,20399,Old Age
191,61.2125,0.57281196,60.050095,66.29747,31.85491,500.0,611.0291,6.659052,6782,13587,Old Age
217,52.368607,0.4920602,49.76118,52.927197,26.319757,500.0,794.3685,7.0466323,6167,5230,Old Age
196,58.79659,0.5874934,55.893284,70.35703,27.094193,500.0,650.6411,7.437503,7007,11233,Old Age
218,54.353268,0.64199626,53.52261,53.989243,27.296068,500.0,713.53864,6.9241977,6425,362,Starvation
156,58.967514,0.57588744,53.683372,73.87145,30.736979,500.0,435.2319,5.892807,6134,26763,Old Age
144,53.97799,0.47247326,47.08594,66.255554,28.8851,500.0,395.6878,6.8706737,7632,33830,Old Age
186,60.069992,0.54145634,63.292713,65.255554,32.361675,500.0,577.93054,7.521352,6208,15562,Old Age
129,55.226288,0.47832176,52.062912,68.70539,30.37042,500.0,243.9381,6.5718727,7215,37790,Old Age
178,58.705605,0.6080924,48.935585,61.548794,26.46137,500.0,520.5428,6.7033944,6229,23059,Starvation
159,60.60769,0.6562153,49.569622,65.33654,29.964441,500.0,450.6143,7.0276,7338,27455,Old Age
237,62.28013,0.5497716,57.481018,58.81509,30.881617,500.0,1078.8712,6.1884975,6606,420,Starvation
